antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
Swift,Kotlin,0.037,0.038,0.03,0.8108108108108109,21.337126600284495,1.0,0.028593999999999998,5.084857142857144,0.9897542402215299,0.6666666666666666,0.803337641175479,0.8001422475106685
Product Strategy,"User Research, Data Science",0.042,0.0335,0.03,0.7142857142857142,21.32196162046908,1.0,0.028593,3.382749999999999,0.9948851774530272,0.6593406593406591,0.7043825290074642,0.8049040511727078
"User Research, Data Science",Product Strategy,0.0335,0.042,0.03,0.8955223880597014,21.32196162046908,1.0,0.028593,9.169428571428565,0.9861355406104501,0.6593406593406591,0.8909419499579346,0.8049040511727078
Data Science,"Roadmapping, Stakeholder Management",0.0405,0.0365,0.0315,0.7777777777777778,21.308980213089804,1.0,0.03002175,4.33575,0.993300081887888,0.6923076923076923,0.7693593957216168,0.8203957382039574
"Roadmapping, Stakeholder Management",Data Science,0.0365,0.0405,0.0315,0.863013698630137,21.3089802130898,1.0,0.03002175,7.0043500000000005,0.9891763659277929,0.6923076923076923,0.8572315775196843,0.8203957382039574
Dart,Ios,0.04,0.037,0.0315,0.7875,21.283783783783786,1.0,0.03002,4.5317647058823525,0.9927248677248678,0.6923076923076923,0.7793354101765316,0.8194256756756757
Ios,Dart,0.037,0.04,0.0315,0.8513513513513514,21.283783783783786,1.0,0.03002,6.458181818181822,0.989632266890834,0.6923076923076923,0.8451576576576577,0.8194256756756757
"Product Strategy, Scrum",Data Science,0.036,0.0405,0.031,0.8611111111111112,21.262002743484224,1.0,0.029542,6.908400000000003,0.9885557488957302,0.6813186813186813,0.8552486827630132,0.8132716049382716
Data Science,"Product Strategy, Scrum",0.0405,0.036,0.031,0.7654320987654321,21.262002743484224,1.0,0.029542,4.109684210526315,0.9931920186925314,0.6813186813186813,0.7566723016238922,0.8132716049382716
Market Research,"Jira, User Research",0.0415,0.034,0.03,0.7228915662650601,21.26151665485471,1.0,0.028589,3.4859999999999984,0.9942270909407059,0.6593406593406591,0.7131382673551347,0.8026222537207652
"Roadmapping, Agile",Market Research,0.034,0.0415,0.03,0.8823529411764705,21.26151665485471,1.0,0.028589,8.14724999999999,0.9865079365079366,0.6593406593406591,0.8772591978888581,0.8026222537207652
"Jira, User Research",Market Research,0.034,0.0415,0.03,0.8823529411764705,21.26151665485471,1.0,0.028589,8.14724999999999,0.9865079365079366,0.6593406593406591,0.8772591978888581,0.8026222537207652
Market Research,"Roadmapping, Agile",0.0415,0.034,0.03,0.7228915662650601,21.26151665485471,1.0,0.028589,3.4859999999999984,0.9942270909407059,0.6593406593406591,0.7131382673551347,0.8026222537207652
"Product Strategy, Market Research",Roadmapping,0.037,0.042,0.033,0.891891891891892,21.235521235521237,1.0,0.031446,8.861500000000008,0.9895213820447465,0.7173913043478262,0.8871522879873611,0.8388030888030888
Roadmapping,"Product Strategy, Market Research",0.042,0.037,0.033,0.7857142857142857,21.235521235521237,1.0,0.031446,4.494,0.9946858986524957,0.7173913043478262,0.7774810858923008,0.8388030888030888
Product Strategy,Market Research,0.042,0.0415,0.037,0.8809523809523808,21.22776821572002,1.0,0.035257,8.05139999999999,0.9946679456074028,0.7956989247311826,0.8757979978637255,0.8862593230063108
Market Research,Product Strategy,0.0415,0.042,0.037,0.8915662650602408,21.22776821572002,1.0,0.035257,8.834888888888878,0.9941490786561209,0.7956989247311826,0.8868123852403349,0.8862593230063108
"Roadmapping, Scrum",Data Science,0.0355,0.0405,0.0305,0.8591549295774649,21.213701964875675,1.0,0.029062249999999998,6.812450000000004,0.9879322506352565,0.6703296703296703,0.8532099318160135,0.8061206746652756
Data Science,"Roadmapping, Scrum",0.0405,0.0355,0.0305,0.7530864197530864,21.213701964875675,1.0,0.029062249999999998,3.9062250000000005,0.9930804124415893,0.6703296703296703,0.7439983615895142,0.8061206746652756
"Jira, Market Research",Stakeholder Management,0.0365,0.042,0.0325,0.8904109589041097,21.200260926288326,1.0,0.030967,8.741750000000009,0.988926589756896,0.7065217391304348,0.8856064289186949,0.8321102413568168
Stakeholder Management,"Jira, Roadmapping",0.042,0.0365,0.0325,0.7738095238095238,21.200260926288326,1.0,0.030967,4.259684210526316,0.9946041432471495,0.7065217391304348,0.76524081350236,0.8321102413568168
Roadmapping,"Mvp, Product Strategy",0.042,0.0365,0.0325,0.7738095238095238,21.200260926288326,1.0,0.030967,4.259684210526316,0.9946041432471495,0.7065217391304348,0.76524081350236,0.8321102413568168
"Mvp, Product Strategy",Roadmapping,0.0365,0.042,0.0325,0.8904109589041097,21.200260926288326,1.0,0.030967,8.741750000000009,0.988926589756896,0.7065217391304348,0.8856064289186949,0.8321102413568168
"Jira, Mvp",Product Strategy,0.0365,0.042,0.0325,0.8904109589041097,21.200260926288326,1.0,0.030967,8.741750000000009,0.988926589756896,0.7065217391304348,0.8856064289186949,0.8321102413568168
Product Strategy,"Jira, Mvp",0.042,0.0365,0.0325,0.7738095238095238,21.200260926288326,1.0,0.030967,4.259684210526316,0.9946041432471495,0.7065217391304348,0.76524081350236,0.8321102413568168
"Jira, Market Research",Product Strategy,0.0365,0.042,0.0325,0.8904109589041097,21.200260926288326,1.0,0.030967,8.741750000000009,0.988926589756896,0.7065217391304348,0.8856064289186949,0.8321102413568168
"Jira, Roadmapping",Stakeholder Management,0.0365,0.042,0.0325,0.8904109589041097,21.200260926288326,1.0,0.030967,8.741750000000009,0.988926589756896,0.7065217391304348,0.8856064289186949,0.8321102413568168
Stakeholder Management,"Jira, Market Research",0.042,0.0365,0.0325,0.7738095238095238,21.200260926288326,1.0,0.030967,4.259684210526316,0.9946041432471495,0.7065217391304348,0.76524081350236,0.8321102413568168
Product Strategy,"Jira, Market Research",0.042,0.0365,0.0325,0.7738095238095238,21.200260926288326,1.0,0.030967,4.259684210526316,0.9946041432471495,0.7065217391304348,0.76524081350236,0.8321102413568168
Product Strategy,Mvp,0.042,0.041,0.0365,0.869047619047619,21.19628339140534,1.0,0.034777999999999996,7.323272727272722,0.9945949037664082,0.7849462365591396,0.8634490292467351,0.8796457607433217
Mvp,Product Strategy,0.041,0.042,0.0365,0.8902439024390243,21.196283391405338,1.0,0.034777999999999996,8.728444444444436,0.9935577870784349,0.7849462365591396,0.8854320484749731,0.8796457607433217
"Market Research, Stakeholder Management",Product Strategy,0.036,0.042,0.032,0.888888888888889,21.164021164021165,1.0,0.030488,8.622000000000005,0.9883298755186722,0.6956521739130435,0.8840176293203433,0.8253968253968254
Product Strategy,"Market Research, Stakeholder Management",0.042,0.036,0.032,0.7619047619047619,21.164021164021165,1.0,0.030488,4.048799999999999,0.9945198329853863,0.6956521739130435,0.7530132384904169,0.8253968253968254
Stakeholder Management,"Product Strategy, Scrum",0.042,0.036,0.032,0.7619047619047619,21.164021164021165,1.0,0.030488,4.048799999999999,0.9945198329853863,0.6956521739130435,0.7530132384904169,0.8253968253968254
"Product Strategy, Scrum",Stakeholder Management,0.036,0.042,0.032,0.888888888888889,21.164021164021165,1.0,0.030488,8.622000000000005,0.9883298755186722,0.6956521739130435,0.8840176293203433,0.8253968253968254
Roadmapping,"Product Strategy, Scrum",0.042,0.036,0.032,0.7619047619047619,21.164021164021165,1.0,0.030488,4.048799999999999,0.9945198329853863,0.6956521739130435,0.7530132384904169,0.8253968253968254
"Product Strategy, Scrum",Roadmapping,0.036,0.042,0.032,0.888888888888889,21.164021164021165,1.0,0.030488,8.622000000000005,0.9883298755186722,0.6956521739130435,0.8840176293203433,0.8253968253968254
"Mvp, Data Science",Product Strategy,0.036,0.042,0.032,0.888888888888889,21.164021164021165,1.0,0.030488,8.622000000000005,0.9883298755186722,0.6956521739130435,0.8840176293203433,0.8253968253968254
Product Strategy,"Mvp, Data Science",0.042,0.036,0.032,0.7619047619047619,21.164021164021165,1.0,0.030488,4.048799999999999,0.9945198329853863,0.6956521739130435,0.7530132384904169,0.8253968253968254
Stakeholder Management,"Mvp, Scrum",0.042,0.0355,0.0315,0.75,21.126760563380284,1.0,0.030009,3.858,0.9944328462073766,0.6847826086956522,0.7407983411093831,0.818661971830986
"Mvp, Scrum",Stakeholder Management,0.0355,0.042,0.0315,0.8873239436619719,21.12676056338028,1.0,0.030009,8.502250000000002,0.9877311214791774,0.6847826086956522,0.8823840748037285,0.818661971830986
TensorFlow,NumPy,0.0385,0.04,0.0325,0.8441558441558442,21.103896103896105,1.0,0.03096,6.160000000000002,0.9907596303852154,0.7065217391304348,0.8376623376623377,0.828327922077922
NumPy,TensorFlow,0.04,0.0385,0.0325,0.8125,21.103896103896105,1.0,0.03096,5.128,0.9923076923076924,0.7065217391304348,0.8049921996879875,0.828327922077922
"Data Science, Scrum",Product Strategy,0.035,0.042,0.031,0.8857142857142857,21.088435374149658,1.0,0.02953,8.382499999999997,0.9871302022396792,0.6739130434782606,0.8807038473009245,0.8119047619047619
Product Strategy,"Data Science, Scrum",0.042,0.035,0.031,0.738095238095238,21.088435374149658,1.0,0.02953,3.6845454545454537,0.9943430534042698,0.6739130434782606,0.7285961016530964,0.8119047619047619
Mvp,"Jira, Roadmapping",0.041,0.0365,0.0315,0.7682926829268293,21.04911460073505,1.0,0.0300035,4.158263157894737,0.9932138305443832,0.6847826086956522,0.7595149796853443,0.8156531907784832
"Jira, Roadmapping",Mvp,0.0365,0.041,0.0315,0.863013698630137,21.04911460073505,1.0,0.0300035,7.0007,0.9885750529237814,0.6847826086956522,0.8571571414287142,0.8156531907784832
Product Strategy,"Mvp, Agile",0.042,0.0345,0.0305,0.7261904761904762,21.048999309868872,1.0,0.029051,3.526173913043478,0.9942503165748315,0.6630434782608694,0.7164065004562156,0.8051242236024845
"Mvp, Agile",Product Strategy,0.0345,0.042,0.0305,0.8840579710144927,21.048999309868872,1.0,0.029051,8.262749999999995,0.9865269842347887,0.6630434782608694,0.8789749175516625,0.8051242236024845
Market Research,"Roadmapping, Scrum",0.0415,0.0355,0.031,0.7469879518072289,21.0419141354149,1.0,0.02952675,3.812071428571428,0.9937149780402847,0.6739130434782609,0.737675429556484,0.8101136942134737
"Stakeholder Management, Scrum",Market Research,0.0355,0.0415,0.031,0.8732394366197184,21.0419141354149,1.0,0.02952675,7.561500000000003,0.987533236341745,0.6739130434782609,0.867751107584474,0.8101136942134737
Market Research,"Stakeholder Management, Scrum",0.0415,0.0355,0.031,0.7469879518072289,21.0419141354149,1.0,0.02952675,3.812071428571428,0.9937149780402847,0.6739130434782609,0.737675429556484,0.8101136942134737
"Roadmapping, Scrum",Market Research,0.0355,0.0415,0.031,0.8732394366197184,21.0419141354149,1.0,0.02952675,7.561500000000003,0.987533236341745,0.6739130434782609,0.867751107584474,0.8101136942134737
Roadmapping,"Jira, User Research",0.042,0.034,0.03,0.7142857142857142,21.008403361344534,1.0,0.028572,3.380999999999999,0.9941544885177453,0.652173913043478,0.704229517894114,0.7983193277310923
"Jira, User Research",Roadmapping,0.034,0.042,0.03,0.8823529411764705,21.008403361344534,1.0,0.028572,8.14299999999999,0.9859213250517599,0.652173913043478,0.8771951369274221,0.7983193277310923
Pandas,Scikit-Learn,0.0375,0.04,0.0315,0.8400000000000001,21.0,1.0,0.03,6.000000000000003,0.989486703772418,0.6847826086956522,0.8333333333333334,0.81375
Scikit-Learn,Pandas,0.04,0.0375,0.0315,0.7875,21.0,1.0,0.03,4.529411764705882,0.9920634920634921,0.6847826086956522,0.7792207792207793,0.81375
"Roadmapping, Product Strategy",Stakeholder Management,0.038,0.042,0.0335,0.8815789473684211,20.98997493734336,1.0,0.031904,8.089777777777783,0.9899773481863035,0.7204301075268817,0.8763872101966818,0.8395989974937343
Stakeholder Management,"Roadmapping, Product Strategy",0.042,0.038,0.0335,0.7976190476190477,20.98997493734336,1.0,0.031904,4.753411764705883,0.9941108652977284,0.7204301075268817,0.7896247896247897,0.8395989974937343
Stakeholder Management,Product Strategy,0.042,0.042,0.037,0.8809523809523808,20.9750566893424,1.0,0.035235999999999996,8.047199999999991,0.9940754951193363,0.7872340425531913,0.8757331742717963,0.8809523809523808
Product Strategy,Stakeholder Management,0.042,0.042,0.037,0.8809523809523808,20.9750566893424,1.0,0.035235999999999996,8.047199999999991,0.9940754951193363,0.7872340425531913,0.8757331742717963,0.8809523809523808
"Jira, Roadmapping",Data Science,0.0365,0.0405,0.031,0.8493150684931507,20.970742431929647,1.0,0.02952175,6.367590909090912,0.9883907795838425,0.6739130434782609,0.8429547352716527,0.8073735836292915
Data Science,"Jira, Product Strategy",0.0405,0.0365,0.031,0.7654320987654321,20.970742431929647,1.0,0.02952175,4.107552631578947,0.9925112205617845,0.6739130434782609,0.7565460288172622,0.8073735836292915
"Jira, Product Strategy",Data Science,0.0365,0.0405,0.031,0.8493150684931507,20.970742431929647,1.0,0.02952175,6.367590909090912,0.9883907795838425,0.6739130434782609,0.8429547352716527,0.8073735836292915
Data Science,"Jira, Roadmapping",0.0405,0.0365,0.031,0.7654320987654321,20.970742431929647,1.0,0.02952175,4.107552631578947,0.9925112205617845,0.6739130434782609,0.7565460288172622,0.8073735836292915
Mvp,"Roadmapping, Scrum",0.041,0.0355,0.0305,0.7439024390243902,20.954998282377193,1.0,0.0290445,3.766142857142857,0.9929913331851827,0.6630434782608695,0.7344763494291241,0.8015286843009275
"Roadmapping, Scrum",Mvp,0.0355,0.041,0.0305,0.8591549295774649,20.95499828237719,1.0,0.0290445,6.808900000000003,0.9873288631670194,0.6630434782608695,0.8531333989337485,0.8015286843009275
Product Strategy,"Market Research, Data Science",0.042,0.0375,0.033,0.7857142857142857,20.952380952380953,1.0,0.031425,4.491666666666666,0.9940216359840577,0.7096774193548387,0.7773654916512059,0.832857142857143
"Market Research, Data Science",Product Strategy,0.0375,0.042,0.033,0.8800000000000001,20.952380952380953,1.0,0.031425,7.9833333333333405,0.9893742621015349,0.7096774193548387,0.8747390396659709,0.832857142857143
"Jira, Stakeholder Management",Product Strategy,0.0375,0.042,0.033,0.8800000000000001,20.952380952380953,1.0,0.031425,7.9833333333333405,0.9893742621015349,0.7096774193548387,0.8747390396659709,0.832857142857143
Product Strategy,"Jira, Stakeholder Management",0.042,0.0375,0.033,0.7857142857142857,20.952380952380953,1.0,0.031425,4.491666666666666,0.9940216359840577,0.7096774193548387,0.7773654916512059,0.832857142857143
Dart,React Native,0.04,0.037,0.031,0.775,20.945945945945947,1.0,0.02952,4.28,0.9919354838709679,0.6739130434782609,0.7663551401869159,0.8064189189189189
Dart,Swift,0.04,0.037,0.031,0.775,20.945945945945947,1.0,0.02952,4.28,0.9919354838709679,0.6739130434782609,0.7663551401869159,0.8064189189189189
NumPy,"TensorFlow, Statistics",0.04,0.037,0.031,0.775,20.945945945945947,1.0,0.02952,4.28,0.9919354838709679,0.6739130434782609,0.7663551401869159,0.8064189189189189
Scikit-Learn,Deep Learning,0.04,0.037,0.031,0.775,20.945945945945947,1.0,0.02952,4.28,0.9919354838709679,0.6739130434782609,0.7663551401869159,0.8064189189189189
"TensorFlow, Statistics",NumPy,0.037,0.04,0.031,0.8378378378378378,20.945945945945944,1.0,0.02952,5.919999999999999,0.9888453421766658,0.6739130434782609,0.831081081081081,0.8064189189189189
Deep Learning,Scikit-Learn,0.037,0.04,0.031,0.8378378378378378,20.945945945945944,1.0,0.02952,5.919999999999999,0.9888453421766658,0.6739130434782609,0.831081081081081,0.8064189189189189
React Native,Dart,0.037,0.04,0.031,0.8378378378378378,20.945945945945944,1.0,0.02952,5.919999999999999,0.9888453421766658,0.6739130434782609,0.831081081081081,0.8064189189189189
Swift,Dart,0.037,0.04,0.031,0.8378378378378378,20.945945945945944,1.0,0.02952,5.919999999999999,0.9888453421766658,0.6739130434782609,0.831081081081081,0.8064189189189189
Market Research,"Roadmapping, Product Strategy",0.0415,0.038,0.033,0.7951807228915663,20.92580849714648,1.0,0.031423,4.696823529411764,0.9934398760689841,0.7096774193548387,0.7870901485359316,0.8318008877615726
"Roadmapping, Product Strategy",Market Research,0.038,0.0415,0.033,0.868421052631579,20.92580849714648,1.0,0.031423,7.284600000000002,0.9898254898254897,0.7096774193548387,0.8627241029020125,0.8318008877615726
Stakeholder Management,Mvp,0.042,0.041,0.036,0.857142857142857,20.90592334494773,1.0,0.034277999999999996,6.712999999999992,0.9939109255393179,0.7659574468085104,0.8510353046328019,0.8675958188153309
Mvp,Stakeholder Management,0.041,0.042,0.036,0.8780487804878048,20.90592334494773,1.0,0.034277999999999996,7.855599999999993,0.9928745220716023,0.7659574468085104,0.8727022760833035,0.8675958188153309
Market Research,"Jira, Stakeholder Management",0.0415,0.0375,0.0325,0.7831325301204819,20.883534136546185,1.0,0.030943750000000003,4.438194444444444,0.99333895108543,0.6989247311827957,0.774683148177124,0.8248995983935743
"Jira, Stakeholder Management",Market Research,0.0375,0.0415,0.0325,0.8666666666666667,20.883534136546185,1.0,0.030943750000000003,7.1887500000000015,0.9892107892107892,0.6989247311827957,0.8608937576073726,0.8248995983935743
"Data Science, Stakeholder Management",Product Strategy,0.0365,0.042,0.032,0.8767123287671234,20.874103065883887,1.0,0.030467,7.770444444444448,0.9881616502335235,0.6881720430107527,0.8713072325335317,0.8193085453359426
